time,time_ent,type,position_id,magic,price_ent,volume,posi,time_ext,price_ext,profit,comment,delta_t,pts_final_demo,pts_final_real,lucro,cstrategy_2
2023-09-20 17:15:00,2023-09-20 17:20:00,1,2780301993,2,119510.0,1.0,short,2023-09-20 17:54:52,119595.0,-17.0,,34.86666666666667,85.0,-85.0,-17.5,665.5
2023-09-20 17:20:00,2023-09-20 17:25:00,1,2780303212,2,119475.0,1.0,short,2023-09-20 17:54:52,119595.0,-24.0,,29.866666666666667,120.0,-120.0,-24.5,641.0
2023-09-20 17:25:00,2023-09-20 17:30:00,1,2780305434,2,119460.0,1.0,short,2023-09-20 17:54:52,119600.0,-28.0,,24.866666666666667,140.0,-140.0,-28.5,612.5
2023-09-20 17:35:00,2023-09-20 17:40:00,1,2780311058,2,119510.0,1.0,short,2023-09-20 17:54:52,119600.0,-18.0,,14.866666666666667,90.0,-90.0,-18.5,594.0
2023-09-20 17:40:00,2023-09-20 17:45:00,1,2780313308,2,119500.0,1.0,short,2023-09-20 17:54:52,119600.0,-20.0,,9.866666666666667,100.0,-100.0,-20.5,573.5
2023-09-21 16:05:00,2023-09-21 16:10:00,1,2781974221,2,117345.0,1.0,short,2023-09-21 17:54:50,116860.0,97.0,,104.83333333333333,485.0,485.0,96.5,670.0
2023-09-21 16:10:00,2023-09-21 16:15:00,1,2782001281,2,117240.0,1.0,short,2023-09-21 17:54:51,116860.0,76.0,,99.85,380.0,380.0,75.5,745.5
2023-09-21 16:15:00,2023-09-21 16:20:00,1,2782025560,2,117135.0,1.0,short,2023-09-21 17:54:51,116865.0,54.0,,94.85,270.0,270.0,53.5,799.0
2023-09-21 16:25:00,2023-09-21 16:30:00,1,2782080579,2,117020.0,1.0,short,2023-09-21 17:54:51,116865.0,31.0,,84.85,155.0,155.0,30.5,829.5
2023-09-21 16:30:00,2023-09-21 16:34:59,1,2782115750,2,116900.0,1.0,short,2023-09-21 17:54:51,116865.0,7.0,,79.86666666666666,35.0,35.0,6.5,836.0
2023-09-21 16:45:00,2023-09-21 16:50:00,1,2782208999,2,117005.0,1.0,short,2023-09-21 17:54:51,116865.0,28.0,,64.85,140.0,140.0,27.5,863.5
2023-09-21 16:50:00,2023-09-21 16:55:00,1,2782242789,2,116950.0,1.0,short,2023-09-21 17:54:51,116865.0,17.0,,59.85,85.0,85.0,16.5,880.0
2023-09-21 16:55:00,2023-09-21 16:59:59,1,2782244223,2,116895.0,1.0,short,2023-09-21 17:54:51,116865.0,6.0,,54.86666666666667,30.0,30.0,5.5,885.5
2023-09-21 17:40:00,2023-09-21 17:45:00,1,2782258920,2,116890.0,1.0,short,2023-09-21 17:54:51,116865.0,5.0,,9.85,25.0,25.0,4.5,890.0
2023-09-21 17:45:00,2023-09-21 17:50:00,1,2782261424,2,116880.0,1.0,short,2023-09-21 17:54:51,116865.0,3.0,,4.85,15.0,15.0,2.5,892.5
2023-09-22 16:10:00,2023-09-22 16:15:00,0,2783635720,2,117070.0,1.0,long,2023-09-22 17:54:51,117100.0,6.0,,99.85,30.0,30.0,5.5,898.0
2023-09-22 16:15:00,2023-09-22 16:20:00,0,2783661351,2,117125.0,1.0,long,2023-09-22 17:54:51,117100.0,-5.0,,94.85,25.0,-25.0,-5.5,892.5
2023-09-22 16:20:00,2023-09-22 16:25:00,0,2783685679,2,117180.0,1.0,long,2023-09-22 16:52:40,116770.0,-82.0,[sl 116770],27.666666666666668,410.0,-410.0,-82.5,810.0
2023-09-25 16:00:00,2023-09-25 16:05:00,1,2785169165,2,116480.0,1.0,short,2023-09-25 17:15:34,116875.0,-79.0,[sl 116880],70.56666666666666,395.0,-395.0,-79.5,730.5
2023-09-25 16:55:00,2023-09-25 17:00:00,0,2785439193,2,116770.0,1.0,long,2023-09-25 17:54:50,117105.0,67.0,,54.833333333333336,335.0,335.0,66.5,797.0
2023-09-25 17:10:00,2023-09-25 17:15:00,0,2785443338,2,116840.0,1.0,long,2023-09-25 17:54:50,117105.0,53.0,,39.833333333333336,265.0,265.0,52.5,849.5
2023-09-25 17:15:00,2023-09-25 17:20:00,0,2785444878,2,117010.0,1.0,long,2023-09-25 17:54:50,117105.0,19.0,,34.833333333333336,95.0,95.0,18.5,868.0
2023-09-25 17:25:00,2023-09-25 17:30:00,0,2785448073,2,117055.0,1.0,long,2023-09-25 17:54:50,117105.0,10.0,,24.833333333333332,50.0,50.0,9.5,877.5
2023-09-25 17:35:00,2023-09-25 17:40:00,0,2785453403,2,117015.0,1.0,long,2023-09-25 17:54:50,117105.0,18.0,,14.833333333333334,90.0,90.0,17.5,895.0
2023-09-25 17:40:00,2023-09-25 17:45:00,0,2785455218,2,117040.0,1.0,long,2023-09-25 17:54:50,117105.0,13.0,,9.833333333333334,65.0,65.0,12.5,907.5
2023-09-25 17:45:00,2023-09-25 17:50:00,0,2785457482,2,117080.0,1.0,long,2023-09-25 17:54:50,117105.0,5.0,,4.833333333333333,25.0,25.0,4.5,912.0
2023-09-26 16:00:00,2023-09-26 16:04:59,1,2786894580,2,115130.0,1.0,short,2023-09-26 17:54:51,114860.0,54.0,,109.86666666666666,270.0,270.0,53.5,965.5
2023-09-26 16:10:00,2023-09-26 16:14:59,1,2786935340,2,115085.0,1.0,short,2023-09-26 17:54:51,114865.0,44.0,,99.86666666666666,220.0,220.0,43.5,1009.0
2023-09-26 16:15:00,2023-09-26 16:19:59,1,2786961085,2,115000.0,1.0,short,2023-09-26 17:54:51,114855.0,29.0,,94.86666666666666,145.0,145.0,28.5,1037.5
2023-09-26 16:20:00,2023-09-26 16:24:59,1,2786989883,2,114885.0,1.0,short,2023-09-26 17:54:51,114865.0,4.0,,89.86666666666666,20.0,20.0,3.5,1041.0
2023-09-26 16:30:00,2023-09-26 16:34:59,1,2787044695,2,114895.0,1.0,short,2023-09-26 17:54:51,114865.0,6.0,,79.86666666666666,30.0,30.0,5.5,1046.5
2023-09-26 16:45:00,2023-09-26 16:49:59,1,2787153001,2,114895.0,1.0,short,2023-09-26 17:54:52,114865.0,6.0,,64.88333333333334,30.0,30.0,5.5,1052.0
2023-09-26 17:10:00,2023-09-26 17:15:00,1,2787193268,2,114870.0,1.0,short,2023-09-26 17:54:52,114865.0,1.0,,39.86666666666667,5.0,5.0,0.5,1052.5
2023-09-26 17:15:00,2023-09-26 17:20:00,1,2787194458,2,114870.0,1.0,short,2023-09-26 17:54:52,114865.0,1.0,,34.86666666666667,5.0,5.0,0.5,1053.0
2023-09-26 17:35:00,2023-09-26 17:39:59,1,2787202829,2,114825.0,1.0,short,2023-09-26 17:54:52,114865.0,-8.0,,14.883333333333333,40.0,-40.0,-8.5,1044.5
2023-09-26 17:40:00,2023-09-26 17:45:00,1,2787205034,2,114820.0,1.0,short,2023-09-26 17:54:52,114865.0,-9.0,,9.866666666666667,45.0,-45.0,-9.5,1035.0
2023-09-26 17:45:00,2023-09-26 17:49:59,1,2787207716,2,114770.0,1.0,short,2023-09-26 17:54:52,114865.0,-19.0,,4.883333333333334,95.0,-95.0,-19.5,1015.5
2023-09-27 16:05:00,2023-09-27 16:10:00,0,2788884146,2,114815.0,1.0,long,2023-09-27 17:54:51,114930.0,23.0,,104.85,115.0,115.0,22.5,1038.0
2023-09-27 17:05:00,2023-09-27 17:10:00,0,2789275361,2,114890.0,1.0,long,2023-09-27 17:54:51,114930.0,8.0,,44.85,40.0,40.0,7.5,1045.5
2023-09-27 17:40:00,2023-09-27 17:45:00,0,2789319050,2,114960.0,1.0,long,2023-09-27 17:54:51,114940.0,-4.0,,9.85,20.0,-20.0,-4.5,1041.0
2023-09-28 16:10:00,2023-09-28 16:15:00,0,2791627868,2,116225.0,1.0,long,2023-09-28 17:54:52,116455.0,46.0,,99.86666666666666,230.0,230.0,45.5,1086.5
2023-09-28 16:15:00,2023-09-28 16:20:00,0,2791668295,2,116330.0,1.0,long,2023-09-28 17:54:52,116455.0,25.0,,94.86666666666666,125.0,125.0,24.5,1111.0
2023-09-28 16:20:00,2023-09-28 16:24:59,0,2791705978,2,116440.0,1.0,long,2023-09-28 17:54:52,116455.0,3.0,,89.88333333333334,15.0,15.0,2.5,1113.5
2023-09-28 16:25:00,2023-09-28 16:30:00,0,2791750791,2,116590.0,1.0,long,2023-09-28 17:54:52,116455.0,-27.0,,84.86666666666666,135.0,-135.0,-27.5,1086.0
2023-09-28 17:15:00,2023-09-28 17:20:00,0,2791987996,2,116465.0,1.0,long,2023-09-28 17:54:52,116455.0,-2.0,,34.86666666666667,10.0,-10.0,-2.5,1083.5
2023-09-28 17:45:00,2023-09-28 17:50:00,0,2792026016,2,116555.0,1.0,long,2023-09-28 17:54:52,116455.0,-20.0,,4.866666666666666,100.0,-100.0,-20.5,1063.0
2023-09-29 16:15:00,2023-09-29 16:20:00,0,2794477614,2,116950.0,1.0,long,2023-09-29 17:54:51,117305.0,71.0,,94.85,355.0,355.0,70.5,1133.5
2023-09-29 16:40:00,2023-09-29 16:45:00,0,2794669170,2,117000.0,1.0,long,2023-09-29 17:54:51,117300.0,60.0,,69.85,300.0,300.0,59.5,1193.0
2023-09-29 16:45:00,2023-09-29 16:50:00,0,2794712051,2,117160.0,1.0,long,2023-09-29 17:54:51,117310.0,30.0,,64.85,150.0,150.0,29.5,1222.5
2023-09-29 17:00:00,2023-09-29 17:05:00,0,2794772501,2,117230.0,1.0,long,2023-09-29 17:54:51,117310.0,16.0,,49.85,80.0,80.0,15.5,1238.0
2023-09-29 17:10:00,2023-09-29 17:15:00,0,2794784063,2,117305.0,1.0,long,2023-09-29 17:54:51,117310.0,1.0,,39.85,5.0,5.0,0.5,1238.5
2023-09-29 17:35:00,2023-09-29 17:40:00,0,2794812870,2,117335.0,1.0,long,2023-09-29 17:54:51,117310.0,-5.0,,14.85,25.0,-25.0,-5.5,1233.0
2023-10-02 16:50:00,2023-10-02 16:55:00,0,2797139458,2,115650.0,1.0,long,2023-10-02 17:54:52,115670.0,4.0,,59.86666666666667,20.0,20.0,3.5,1236.5
2023-10-03 16:05:00,2023-10-03 16:10:00,1,2799451951,2,113765.0,1.0,short,2023-10-03 17:54:51,113645.0,24.0,,104.85,120.0,120.0,23.5,1260.0
2023-10-03 16:10:00,2023-10-03 16:15:00,1,2799489549,2,113645.0,1.0,short,2023-10-03 17:54:51,113645.0,0.0,,99.85,0.0,0.0,-0.5,1259.5
2023-10-03 16:15:00,2023-10-03 16:20:00,1,2799531836,2,113585.0,1.0,short,2023-10-03 17:54:51,113645.0,-12.0,,94.85,60.0,-60.0,-12.5,1247.0
2023-10-03 17:45:00,2023-10-03 17:50:00,1,2799936398,2,113630.0,1.0,short,2023-10-03 17:54:51,113645.0,-3.0,,4.85,15.0,-15.0,-3.5,1243.5
2023-10-04 16:25:00,2023-10-04 16:30:00,0,2802510456,2,114220.0,1.0,long,2023-10-04 17:44:13,113825.0,-79.0,[sl 113820],74.21666666666667,395.0,-395.0,-79.5,1164.0
2023-10-04 16:30:00,2023-10-04 16:35:00,0,2802543837,2,114225.0,1.0,long,2023-10-04 17:44:13,113825.0,-80.0,[sl 113820],69.21666666666667,400.0,-400.0,-80.5,1083.5
2023-10-04 17:35:00,2023-10-04 17:40:00,1,2802746841,2,113850.0,1.0,short,2023-10-04 17:54:51,113935.0,-17.0,,14.85,85.0,-85.0,-17.5,1066.0
2023-10-04 17:40:00,2023-10-04 17:45:00,1,2802753160,2,113820.0,1.0,short,2023-10-04 17:54:51,113935.0,-23.0,,9.85,115.0,-115.0,-23.5,1042.5
2023-10-05 16:00:00,2023-10-05 16:05:00,0,2805018006,2,113740.0,1.0,long,2023-10-05 17:54:50,113750.0,2.0,,109.83333333333333,10.0,10.0,1.5,1044.0
2023-10-05 16:45:00,2023-10-05 16:49:59,0,2805280140,2,113765.0,1.0,long,2023-10-05 17:54:50,113750.0,-3.0,,64.85,15.0,-15.0,-3.5,1040.5
2023-10-09 16:55:00,2023-10-09 17:00:00,0,2811122769,2,115465.0,1.0,long,2023-10-09 17:54:52,115670.0,41.0,,54.86666666666667,205.0,205.0,40.5,1081.0
2023-10-09 17:05:00,2023-10-09 17:10:00,0,2811125455,2,115450.0,1.0,long,2023-10-09 17:54:52,115670.0,44.0,,44.86666666666667,220.0,220.0,43.5,1124.5
2023-10-09 17:10:00,2023-10-09 17:15:00,0,2811126527,2,115465.0,1.0,long,2023-10-09 17:54:52,115670.0,41.0,,39.86666666666667,205.0,205.0,40.5,1165.0
2023-10-09 17:15:00,2023-10-09 17:20:00,0,2811127746,2,115510.0,1.0,long,2023-10-09 17:54:52,115670.0,32.0,,34.86666666666667,160.0,160.0,31.5,1196.5
2023-10-09 17:25:00,2023-10-09 17:30:00,0,2811130904,2,115565.0,1.0,long,2023-10-09 17:54:52,115670.0,21.0,,24.866666666666667,105.0,105.0,20.5,1217.0
2023-10-09 17:30:00,2023-10-09 17:34:59,0,2811135991,2,115590.0,1.0,long,2023-10-09 17:54:52,115670.0,16.0,,19.883333333333333,80.0,80.0,15.5,1232.5
2023-10-09 17:35:00,2023-10-09 17:40:00,0,2811144900,2,115645.0,1.0,long,2023-10-09 17:54:52,115670.0,5.0,,14.866666666666667,25.0,25.0,4.5,1237.0
2023-10-09 17:40:00,2023-10-09 17:44:59,0,2811151322,2,115680.0,1.0,long,2023-10-09 17:54:52,115670.0,-2.0,,9.883333333333333,10.0,-10.0,-2.5,1234.5
2023-10-10 16:05:00,2023-10-10 16:10:00,0,2813581307,2,117050.0,1.0,long,2023-10-10 17:54:50,116815.0,-47.0,,104.83333333333333,235.0,-235.0,-47.5,1187.0
2023-10-10 16:15:00,2023-10-10 16:20:00,0,2813645231,2,117070.0,1.0,long,2023-10-10 17:54:50,116815.0,-51.0,,94.83333333333333,255.0,-255.0,-51.5,1135.5
2023-10-10 16:35:00,2023-10-10 16:40:00,0,2813808374,2,117090.0,1.0,long,2023-10-10 17:54:50,116815.0,-55.0,,74.83333333333333,275.0,-275.0,-55.5,1080.0
2023-10-10 16:40:00,2023-10-10 16:45:00,0,2813848500,2,117130.0,1.0,long,2023-10-10 17:54:50,116815.0,-63.0,,69.83333333333333,315.0,-315.0,-63.5,1016.5
2023-10-10 16:45:00,2023-10-10 16:50:00,0,2813889629,2,117145.0,1.0,long,2023-10-10 17:54:51,116815.0,-66.0,,64.85,330.0,-330.0,-66.5,950.0
2023-10-10 17:25:00,2023-10-10 17:30:00,1,2813982138,2,116875.0,1.0,short,2023-10-10 17:54:51,116820.0,11.0,,24.85,55.0,55.0,10.5,960.5
2023-10-10 17:35:00,2023-10-10 17:40:00,1,2813994822,2,116845.0,1.0,short,2023-10-10 17:54:51,116820.0,5.0,,14.85,25.0,25.0,4.5,965.0
2023-10-11 16:00:00,2023-10-11 16:05:00,0,2816546106,2,116955.0,1.0,long,2023-10-11 17:54:49,117350.0,79.0,,109.81666666666666,395.0,395.0,78.5,1043.5
2023-10-11 16:05:00,2023-10-11 16:10:00,0,2816574242,2,117010.0,1.0,long,2023-10-11 17:54:49,117350.0,68.0,,104.81666666666666,340.0,340.0,67.5,1111.0
2023-10-11 16:15:00,2023-10-11 16:20:00,0,2816636375,2,117045.0,1.0,long,2023-10-11 17:54:49,117350.0,61.0,,94.81666666666666,305.0,305.0,60.5,1171.5
2023-10-11 16:20:00,2023-10-11 16:25:00,0,2816673231,2,117095.0,1.0,long,2023-10-11 17:54:49,117350.0,51.0,,89.81666666666666,255.0,255.0,50.5,1222.0
2023-10-11 16:25:00,2023-10-11 16:30:00,0,2816720952,2,117170.0,1.0,long,2023-10-11 17:54:49,117350.0,36.0,,84.81666666666666,180.0,180.0,35.5,1257.5
2023-10-11 16:35:00,2023-10-11 16:40:00,0,2816799097,2,117195.0,1.0,long,2023-10-11 17:54:49,117350.0,31.0,,74.81666666666666,155.0,155.0,30.5,1288.0
2023-10-11 16:40:00,2023-10-11 16:45:00,0,2816845045,2,117315.0,1.0,long,2023-10-11 17:54:49,117350.0,7.0,,69.81666666666666,35.0,35.0,6.5,1294.5
2023-10-11 17:00:00,2023-10-11 17:05:00,0,2816941572,2,117340.0,1.0,long,2023-10-11 17:54:49,117350.0,2.0,,49.81666666666667,10.0,10.0,1.5,1296.0
2023-10-11 17:20:00,2023-10-11 17:25:00,0,2816960612,2,117305.0,1.0,long,2023-10-11 17:54:49,117350.0,9.0,,29.816666666666666,45.0,45.0,8.5,1304.5
2023-10-11 17:25:00,2023-10-11 17:30:00,0,2816969270,2,117395.0,1.0,long,2023-10-11 17:54:49,117350.0,-9.0,,24.816666666666666,45.0,-45.0,-9.5,1295.0
2023-10-11 17:30:00,2023-10-11 17:35:00,0,2816979110,2,117455.0,1.0,long,2023-10-11 17:54:49,117350.0,-21.0,,19.816666666666666,105.0,-105.0,-21.5,1273.5
2023-10-13 17:00:00,2023-10-13 17:04:59,1,2820004350,2,115755.0,1.0,short,2023-10-13 17:54:50,115940.0,-37.0,,49.85,185.0,-185.0,-37.5,1236.0
2023-10-13 17:05:00,2023-10-13 17:10:00,1,2820012003,2,115745.0,1.0,short,2023-10-13 17:54:50,115940.0,-39.0,,44.833333333333336,195.0,-195.0,-39.5,1196.5
2023-10-16 16:30:00,2023-10-16 16:35:00,0,2822570592,2,116850.0,1.0,long,2023-10-16 17:53:59,116450.0,-80.0,[sl 116450],78.98333333333333,400.0,-400.0,-80.5,1116.0
2023-10-16 16:35:00,2023-10-16 16:40:00,0,2822611108,2,116865.0,1.0,long,2023-10-16 17:53:59,116450.0,-83.0,[sl 116465],73.98333333333333,415.0,-415.0,-83.5,1032.5
2023-10-16 16:40:00,2023-10-16 16:44:59,0,2822659259,2,116920.0,1.0,long,2023-10-16 17:33:49,116530.0,-78.0,[sl 116525],48.833333333333336,390.0,-390.0,-78.5,954.0
2023-10-16 17:30:00,2023-10-16 17:35:00,1,2822809776,2,116525.0,1.0,short,2023-10-16 17:54:51,116480.0,9.0,,19.85,45.0,45.0,8.5,962.5
2023-10-16 17:35:00,2023-10-16 17:39:59,1,2822817606,2,116490.0,1.0,short,2023-10-16 17:54:51,116480.0,2.0,,14.866666666666667,10.0,10.0,1.5,964.0
2023-10-18 16:35:00,2023-10-18 16:40:00,1,2828617367,2,114415.0,1.0,short,,,,,,,,,
2023-10-18 16:40:00,2023-10-18 16:45:00,1,2828653765,2,114400.0,1.0,short,,,,,,,,,
2023-10-18 16:45:00,2023-10-18 16:50:00,1,2828687764,2,114400.0,1.0,short,,,,,,,,,
